0,1,厦门,04,45038元/㎡,福建,1.46%↑,2019
0,1,厦门,03,44391元/㎡,福建,1.18%↑,2019
0,1,厦门,02,43876元/㎡,福建,0.58%↑,2019
0,1,厦门,01,43623元/㎡,福建,0.13%↑,2019
0,1,厦门,12,43565元/㎡,福建,0.22%↓,2018
0,1,厦门,11,43663元/㎡,福建,0.74%↓,2018
0,1,厦门,10,43990元/㎡,福建,1.84%↓,2018
0,1,厦门,09,44813元/㎡,福建,1.89%↓,2018
0,1,厦门,08,45675元/㎡,福建,1.49%↑,2018
0,1,厦门,07,45004元/㎡,福建,--,2018
0,1,厦门,06,45004元/㎡,福建,0.02%↑,2018
0,1,厦门,05,44997元/㎡,福建,--,2018
0,1,厦门,04,45640元/㎡,福建,1.92%↓,2018
0,1,厦门,03,46536元/㎡,福建,0.03%↓,2018
0,1,厦门,02,47101元/㎡,福建,0.94%↑,2018
0,1,厦门,01,46661元/㎡,福建,1.09%↓,2018
0,1,厦门,12,47177元/㎡,福建,0.03%↓,2017
0,1,厦门,11,47849元/㎡,福建,0.38%↓,2017
0,1,厦门,10,48030元/㎡,福建,--,2017
0,1,厦门,09,48000元/㎡,福建,0.65%↑,2017
0,1,厦门,08,47689元/㎡,福建,--,2017
0,1,厦门,07,47689元/㎡,福建,--,2017
0,1,厦门,06,48166元/㎡,福建,1.08%↓,2017
0,1,厦门,05,48690元/㎡,福建,0.01%↑,2017
0,1,厦门,04,47601元/㎡,福建,10.97%↑,2017
0,1,厦门,03,42895元/㎡,福建,1.67%↑,2017
0,1,厦门,02,40068元/㎡,福建,1.2%↑,2017
0,1,厦门,01,39593元/㎡,福建,1.83%↑,2017
0,1,厦门,12,38883元/㎡,福建,1.69%↑,2016
0,1,厦门,11,38235元/㎡,福建,0.36%↑,2016
0,1,厦门,10,38098元/㎡,福建,4.45%↑,2016
0,1,厦门,09,36474元/㎡,福建,3.16%↑,2016
0,1,厦门,08,35359元/㎡,福建,2.64%↑,2016
0,1,厦门,07,34450元/㎡,福建,6.81%↑,2016
0,1,厦门,06,32253元/㎡,福建,6.99%↑,2016
0,1,厦门,05,30146元/㎡,福建,6.28%↑,2016
0,1,厦门,04,28365元/㎡,福建,5.46%↑,2016
0,1,厦门,03,26896元/㎡,福建,2.5%↑,2016
0,1,厦门,02,26240元/㎡,福建,0.31%↑,2016
0,1,厦门,01,26160元/㎡,福建,0.73%↑,2016
0,1,厦门,12,25970元/㎡,福建,--,2015
0,1,厦门,11,25967元/㎡,福建,1%↑,2015
0,1,厦门,10,25638元/㎡,福建,1%↓,2015
0,1,厦门,09,25819元/㎡,福建,--,2015
0,1,厦门,08,25894元/㎡,福建,1%↑,2015
0,1,厦门,07,25670元/㎡,福建,1%↑,2015
0,1,厦门,06,25393元/㎡,福建,--,2015
0,1,厦门,05,25397元/㎡,福建,--,2015
0,1,厦门,04,25408元/㎡,福建,--,2015
0,1,厦门,03,25411元/㎡,福建,2%↑,2015
0,1,厦门,02,24914元/㎡,福建,1%↑,2015
0,1,厦门,01,24673元/㎡,福建,1%↓,2015
0,1,厦门,12,24843元/㎡,福建,0.63%↓,2014
0,1,厦门,11,25001元/㎡,福建,0.47%↓,2014
0,1,厦门,10,25120元/㎡,福建,1.73%↑,2014
0,1,厦门,09,24693元/㎡,福建,0.41%↓,2014
0,1,厦门,08,24794元/㎡,福建,0.72%↓,2014
0,1,厦门,07,24975元/㎡,福建,0.24%↓,2014
0,1,厦门,06,25034元/㎡,福建,0.77%↓,2014
0,1,厦门,05,25229元/㎡,福建,2.1%↑,2014
0,1,厦门,04,24709元/㎡,福建,1.28%↑,2014
0,1,厦门,03,24397元/㎡,福建,1.3%↑,2014
0,1,厦门,02,24085元/㎡,福建,1.98%↑,2014
0,1,厦门,01,23617元/㎡,福建,2.13%↑,2014
0,1,厦门,12,23124元/㎡,福建,0.91%↑,2013
0,1,厦门,11,22916元/㎡,福建,0.79%↑,2013
0,1,厦门,10,22737元/㎡,福建,4%↑,2013
0,1,厦门,09,21863元/㎡,福建,1.08%↑,2013
0,1,厦门,08,21630元/㎡,福建,1.08%↑,2013
0,1,厦门,07,21399元/㎡,福建,3.73%↑,2013
0,1,厦门,06,20630元/㎡,福建,2.25%↑,2013
0,1,厦门,05,20176元/㎡,福建,1.96%↑,2013
0,1,厦门,04,19788元/㎡,福建,4.01%↑,2013
0,1,厦门,03,19026元/㎡,福建,4.98%↑,2013
0,1,厦门,02,18123元/㎡,福建,2.54%↑,2013
0,1,厦门,01,17674元/㎡,福建,2.85%↑,2013
0,1,福州,04,25096元/㎡,福建,0.28%↑,2019
0,1,福州,03,25027元/㎡,福建,0.59%↑,2019
0,1,福州,02,24880元/㎡,福建,0.74%↑,2019
0,1,福州,01,24697元/㎡,福建,--,2019
0,1,福州,12,24698元/㎡,福建,1.09%↓,2018
0,1,福州,11,24970元/㎡,福建,1.29%↓,2018
0,1,福州,10,25296元/㎡,福建,1.54%↓,2018
0,1,福州,09,25691元/㎡,福建,0.98%↓,2018
0,1,福州,08,25946元/㎡,福建,0.09%↑,2018
0,1,福州,07,25924元/㎡,福建,0.02%↑,2018
0,1,福州,06,25918元/㎡,福建,1.08%↓,2018
0,1,福州,05,26202元/㎡,福建,--,2018
0,1,福州,04,26663元/㎡,福建,0.85%↓,2018
0,1,福州,03,26893元/㎡,福建,--,2018
0,1,福州,02,26732元/㎡,福建,0.32%↑,2018
0,1,福州,01,26646元/㎡,福建,0.46%↓,2018
0,1,福州,12,26771元/㎡,福建,--,2017
